0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291
772,810,810,617,830,733,714,810,714,695,656,598,617,617,559,656,579,540,656,521,772,791,830,1177,1390,1699,2220,2355,3166,3977,4846,5483,5870,6275,6449,6642,7105,6932,6719,6681,6333,6217,6294,6449,7105,7202,7685,8360,8727,9229,9925,10137,10890,11199,11160,11662,11778,12010,12280,12010,12589,12087,12396,12280,11778,12222,12454,12357,13091,12840,12975,13284,13690,14327,15177,15524,16219,16915,17474,18536,19232,20197,20931,21858,22437,23480,23750,24407,24136,24040,24638,24098,24561,23866,23402,23325,22205,21549,20854,19541,19405,18170,17532,16992,16297,15215,14752,13632,13168,12705,12860,13246,13362,13651,13632,13362,13632,13168,12898,12840,12435,12319,12126,11508,11547,10909,10620,10581,10388,10137,9905,9461,9114,8496,8341,7955,7511,7144,7298,7028,7183,7028,6951,7067,6758,6642,6526,6372,6642,6642,6661,6951,7067,7067,7569,7994,8766,9268,10388,11585,12087,13362,14327,15486,16528,17764,18150,18382,17880,16683,15640,15215,14829,15138,15370,16065,17030,18324,19695,21240,22476,23653,24715,25797,26337,26646,26975,27110,26878,26183,25333,24098,21819,19193,16316,14771,14288,14597,16104,17919,19174,20158,20776,20931,20467,20274,19618,19347,18614,17880,17223,16451,15833,15331,15061,14520,14057,13671,13439,12782,12975,12435,11778,11662,10832,10272,9345,8515,7800,7202,6777,6526,6526,6140,6275,6333,6681,6487,6372,6565,6584,6642,6989,6874,6951,7105,6816,7337,7047,7105,7028,6893,6951,6642,6430,6410,6101,6101,6043,5966,6063,5908,5947,5812,5483,5483,5522,5290,5348,5097,4943,5116,4711,4788,4711,4325,4557,4305,4132,4228,3977,4016,3746,3552,3630,3321,3128,3128,2,9.9,5.29,lado 1
733,868,791,656,753,791,733,926,714,675,656,540,695,617,559,695,521,540,617,540,714,753,888,1158,1351,1737,2143,2394,3128,3919,4557,5503,5870,6256,6642,6738,7105,6854,6738,6719,6372,6410,6487,6603,7086,7337,7916,8264,8747,9307,10060,10195,10890,11199,11469,11894,11778,12010,12512,11991,12435,11991,12087,12203,11971,12126,12280,12531,13053,12821,13207,13439,13825,14308,15061,15640,16297,16915,17474,18575,19058,20004,20854,21974,22727,23325,23866,23943,24020,24136,24735,24329,24175,24175,23480,23094,22089,21665,20487,19772,19463,18228,17822,17146,16451,15447,14443,13400,13207,12782,12898,13323,13477,13555,13574,13786,13632,13439,12898,13226,12705,12357,12357,11469,11585,11083,10851,10581,10233,10040,9925,9577,9191,8611,8380,8071,7511,7260,7260,7028,7105,6989,7047,7125,6796,6796,6642,6352,6835,6642,6681,7144,6893,7260,7492,7955,8689,9345,10465,11431,12203,13342,14404,15601,16760,17841,17880,18305,17957,16721,15833,15177,14926,15099,15370,16258,17108,18382,19792,21047,22862,23982,24947,25951,26202,26685,27187,27110,26955,26299,25430,24252,21858,19077,16606,14926,14192,14752,15988,18189,19386,20255,20699,20467,20506,20352,19637,19541,18575,17764,17262,16219,15852,15466,14984,14829,14057,13825,13516,12975,12937,12396,11778,11469,10909,10272,9577,8496,8071,7260,6719,6738,6487,6352,6430,6333,6893,6507,6449,6545,6487,6758,7028,6758,7183,7047,7221,7414,6989,7086,6989,6989,6912,6565,6487,6352,6217,6140,6043,5985,6043,6024,5676,5812,5503,5406,5561,5329,5194,4943,4981,5174,4827,4595,4711,4363,4499,4421,4170,4286,3900,3958,3939,3514,3707,3321,3050,3166,2,9.9,5.29,lado 1
753,868,965,695,926,810,772,907,714,772,695,617,656,637,598,714,579,617,714,463,733,733,868,1023,1100,1428,1699,1737,2355,2819,3437,3900,4112,4518,4943,5136,5387,5290,5425,5406,5310,5329,5599,5638,6352,6526,7163,7472,8071,8920,9307,9751,10253,10774,10909,11353,11662,11836,12300,12126,12724,12280,12203,12589,12145,12609,12531,13072,13207,13284,13632,13960,14366,14926,15891,16297,17166,17532,18324,19347,20197,21124,22031,22630,23480,24329,24793,25720,25372,25526,25951,25546,25758,25565,24677,24194,23209,22727,21974,20467,20429,19154,18614,17977,17185,16181,15293,14366,13825,13632,13690,13979,14095,14250,14520,14192,14404,13786,13709,13825,12975,13091,12860,12164,11991,12029,11122,11044,10736,10697,10349,9809,9596,9114,8650,8380,7839,7492,7588,7298,7337,7202,7414,7356,7047,7144,6912,6874,7202,7183,7125,7530,7569,7839,8109,8573,9365,10118,11315,12435,13381,14462,15833,16799,17687,19077,19637,19618,19096,17764,16915,16026,15640,15717,16104,17166,18189,19116,20854,21780,23518,24445,25372,26685,27052,27438,27998,27728,27670,26917,26029,24793,22283,19405,17146,15254,14559,14926,16412,18305,19676,20776,21047,21105,20776,20622,19927,19734,18981,18285,17571,16934,16104,15698,15312,15003,14559,14057,13709,13284,13072,12782,12242,11971,11122,10446,9673,8766,8071,7453,6835,6835,6642,6526,6565,6661,6738,6719,6430,6835,6835,6912,7183,6951,7183,7067,7144,7453,7221,7260,7260,6989,7144,6835,6565,6584,6275,6333,6217,6063,6352,6140,5966,5850,5599,5599,5561,5522,5406,5213,5020,5252,4808,4981,4827,4402,4672,4479,4305,4383,4093,4016,4016,3649,3803,3437,3166,3205,2,9.9,5.29,lado 2
772,772,810,617,810,753,656,849,714,714,656,579,637,637,502,733,598,559,656,463,695,753,695,926,1062,1293,1544,1699,2239,2819,3379,3939,4054,4557,4808,5078,5290,5329,5329,5483,5252,5174,5483,5561,6333,6526,7067,7646,8052,8611,9268,9731,10311,10581,10967,11353,11585,11933,12126,11894,12357,12164,12126,12280,12087,12435,12454,12898,13284,13362,13516,13864,14443,14945,15640,16219,17108,17687,18382,19502,20197,21008,22167,22707,23673,24136,24947,25411,25102,25411,26106,25449,25951,25430,24715,24291,23480,22823,21896,20738,20158,19232,18498,18034,17223,16335,15331,14288,13786,13400,13613,13979,14095,14404,14404,14173,14404,14057,13555,13555,13168,12898,12705,12242,12049,11469,11122,11276,10813,10465,10311,9809,9461,9036,8766,8303,7878,7511,7492,7144,7318,7221,7279,7298,7105,7028,6989,6796,7067,6854,7009,7337,7453,7685,8264,8534,9365,10272,11315,12415,13284,14675,15679,16721,17687,19077,19386,19811,19154,18150,16837,16219,15775,15756,16258,17108,17996,19096,20622,21626,23480,24561,25951,26724,27284,27342,27844,27766,27728,26917,26144,24407,22089,19521,17069,15235,14675,14829,16297,18112,19695,20815,20776,20931,21085,20699,19927,19772,18942,18150,17532,16683,16142,15756,15389,15138,14288,14115,13748,13168,13053,12473,12126,11817,11180,10291,9538,8766,8071,7260,6893,6835,6565,6487,6526,6526,6738,6584,6642,6719,6758,6681,7144,7028,7067,7144,7202,7434,7183,7298,7241,7028,7067,6700,6603,6487,6333,6256,6140,6043,6024,6101,5870,5908,5638,5561,5561,5406,5329,5213,4943,5174,4865,4865,4769,4537,4595,4537,4325,4286,4112,4016,3977,3591,3649,3321,3166,3186,2,9.9,5.29,lado 2
849,888,868,695,926,753,772,926,733,714,675,637,714,675,637,753,579,617,675,482,830,733,830,965,1100,1255,1660,1737,2259,2684,3475,3803,4248,4614,4885,5097,5425,5387,5445,5425,5368,5310,5580,5812,6314,6642,7105,7665,8090,8650,9268,9770,10233,10987,10851,11450,11662,11817,12164,11971,12377,12300,12377,12319,12126,12300,12628,13072,13284,13381,13690,13864,14211,15003,15737,16393,17166,17474,18594,19676,20158,21105,22186,22958,23750,24464,25082,25526,25565,25295,25797,25411,25604,25295,24754,24445,23422,22939,21819,20892,20410,19367,18633,18073,17281,16277,15235,14366,13902,13535,13786,14134,14095,14327,14443,14404,14327,13941,13516,13786,12975,12917,12763,12242,12087,11682,11373,11218,10832,10639,10562,9905,9673,8959,8747,8380,7897,7549,7588,7241,7356,7202,7414,7356,7144,7047,7183,6874,7279,6989,6989,7356,7530,8013,8303,8592,9500,10176,11469,12454,13439,14829,15640,16992,18189,19019,19637,19792,19270,18112,17069,16142,15679,15930,16181,17108,17977,19077,20969,21684,23460,24638,25990,26511,27361,27284,27766,27844,27921,27129,26357,24696,22476,19695,16934,15312,14790,15022,16490,18266,19714,20854,21163,20989,20854,20622,20081,19444,18942,18208,17706,16644,16161,15814,15370,15061,14655,14018,13902,13284,12995,12666,12203,11875,10909,10523,9673,8863,8264,7356,7047,6719,6545,6430,6565,6526,6874,6700,6526,6951,6796,6912,7183,7125,7067,7414,7337,7665,7318,7337,7395,7086,6989,6835,6603,6565,6256,6256,6294,6159,6256,6043,5966,5889,5831,5580,5734,5387,5425,5213,5097,5271,4943,4923,4904,4441,4711,4557,4363,4441,4016,3997,4016,3765,3765,3417,3282,3282,2,9.9,5.29,lado 2
714,830,926,675,810,733,714,907,695,695,617,559,695,656,656,791,656,637,695,482,772,714,753,965,1042,1293,1525,1718,2201,2703,3243,3784,4190,4634,5039,5329,5503,5715,5561,5522,5483,5715,5908,6101,6796,7163,7492,8206,8573,9133,9809,10137,10774,11508,11624,12164,12396,12705,12898,12802,13246,12937,12975,13111,12975,13246,13535,13941,14192,14134,14482,14829,15524,16007,16779,16953,17841,18575,19135,20062,20873,21356,22456,23518,24194,24967,25372,25816,26048,25990,26608,26048,26569,26009,25372,25411,24078,24059,22842,22089,21935,21008,20332,19405,18749,17803,16953,16065,15486,15235,15389,15949,16104,16239,16355,16181,16316,16104,15814,15910,15235,15080,14771,14115,14057,13555,13111,13149,12666,12551,12184,11740,11469,10813,10388,9925,9577,9384,9307,9094,9191,9268,9075,9229,8805,8747,8515,8573,8805,8766,8689,9056,8998,9191,9673,9809,10678,11547,12357,13284,13941,15235,16239,17088,18150,19116,19347,19347,18884,17474,16258,15389,14887,15061,15370,16316,16799,17957,19541,20467,22321,22997,24175,25102,25739,25816,26202,26144,25990,25275,24542,23345,20834,18459,15795,14308,13748,14153,15640,17127,18884,19405,20043,19869,20004,19502,18536,18788,18092,17301,16779,15852,15370,14868,14520,14250,13593,13516,13053,12280,12396,11971,11469,11199,10697,10021,9307,8264,7820,6874,6584,6487,6294,6178,6217,6159,6256,6333,6333,6430,6468,6661,6700,6526,6874,7028,6912,7163,6874,6854,6951,6642,6758,6449,6333,6178,5908,5947,5908,5870,6043,5908,5734,5599,5445,5329,5445,5155,5174,5116,4808,5078,4672,4788,4711,4344,4363,4363,4054,4209,4016,3919,3803,3591,3630,3282,3031,3089,2,9.9,5.29,tallo
791,868,868,714,810,810,695,946,733,733,753,656,714,695,637,772,695,675,733,521,675,772,772,965,1023,1274,1583,1679,2143,2645,3301,3842,4267,4653,5097,5194,5541,5696,5657,5734,5619,5580,5850,6063,6719,7086,7530,8109,8496,9114,9809,10214,10987,11489,11566,12300,12531,12821,13053,12956,13342,12937,12879,13226,12975,13072,13690,13864,14134,14134,14617,14984,15544,16200,16799,17339,18092,18459,19599,20255,20989,21607,22495,23576,24136,25102,25391,26202,26048,26048,26608,26144,26511,26125,25411,25391,24407,24020,22997,22225,21916,21066,20448,19830,19096,17861,17166,16104,15582,15331,15601,16065,16200,16509,16586,16412,16316,16239,15698,15930,15293,15119,14887,14115,13979,13709,13168,13168,12705,12609,12377,11894,11527,10793,10542,10214,9500,9268,9384,9017,9171,9307,9210,9249,8785,8727,8940,8650,8863,8727,8824,9171,9307,9442,9558,9828,10793,11431,12435,13458,14134,15312,16528,17262,18054,18903,19116,19347,18672,17552,16393,15273,14964,15022,15563,16161,16992,18266,19734,20661,22186,23171,24310,25391,25913,25758,26357,26048,26337,25411,24754,23383,21143,18672,16239,14308,13728,14404,15524,17359,18768,19521,20120,20043,19927,19560,19077,18884,18034,17359,16953,15891,15235,14964,14733,14327,13593,13284,13226,12512,12300,12164,11778,11334,10407,10079,9326,8341,7762,7202,6758,6410,6372,6256,6333,6236,6507,6391,6178,6449,6526,6623,6700,6719,6835,7028,7028,7318,6854,6951,7028,6835,6758,6545,6294,6275,6121,6082,6043,5850,5908,5908,5792,5754,5483,5348,5522,5252,5252,5116,4808,5252,4750,4769,4672,4305,4499,4402,4093,4151,4054,3977,3939,3572,3610,3321,3089,3128,2,9.9,5.29,tallo
772,733,849,714,849,714,714,810,617,656,656,579,637,656,540,714,559,521,695,502,695,617,733,810,984,1197,1525,1621,2143,2510,3301,3668,4132,4672,4865,5174,5406,5329,5561,5561,5483,5638,5831,5947,6719,6989,7376,8167,8592,8998,9693,10040,10813,11160,11778,12203,12357,12782,13053,12840,13207,13053,12975,13053,12821,13053,13323,13516,14134,14462,14868,14906,15486,16142,16683,17146,17957,18614,19193,20158,20776,21626,22321,23055,24098,24870,25565,26106,26029,26029,26415,26048,26260,26106,25662,25179,24175,23943,22939,22244,21703,20854,20158,19850,19000,17861,17146,15910,15679,15235,15293,16065,16142,16412,16470,16528,16219,16219,15852,15910,15215,14906,15061,14134,13922,13555,13053,13381,12705,12531,12357,11778,11508,11044,10542,10118,9673,9307,9268,8998,9036,8998,9114,9229,8805,8998,8882,8418,8843,8727,8727,9191,9114,9114,9616,9886,10542,11276,12473,13284,14173,15254,16065,17146,18228,19232,19386,19232,18614,17532,16297,15370,14868,15061,15370,16219,17069,18092,19405,20467,22398,23402,24136,24715,25526,25990,26337,26415,25816,25430,24754,23402,21047,18382,16219,14134,13786,14057,15524,17243,18652,19502,19850,20004,20120,19772,18614,18691,18073,17455,16837,15679,15447,14906,14559,14366,13786,13516,13226,12435,12357,12049,11469,11469,10581,9925,9229,8380,7665,7047,6642,6603,6294,6140,6275,6121,6487,6410,6256,6487,6526,6526,6796,6565,6874,7009,6874,7260,6989,6951,6874,6681,6661,6487,6333,6217,5908,5985,5792,5831,5947,5947,5754,5638,5406,5406,5503,5290,5097,4943,4788,5020,4672,4672,4711,4325,4441,4421,3958,4170,3823,3939,3900,3494,3552,3166,3050,3012,2,9.9,5.29,tallo
791,810,810,656,810,791,695,830,772,695,656,579,637,617,540,714,559,579,637,444,714,772,888,1081,1255,1544,2008,2162,2857,3494,4363,5116,5368,5947,6140,6333,6526,6584,6217,6275,5985,5985,6121,6043,6796,7047,7298,7723,8264,8496,9345,9345,9731,10040,10137,10504,10504,10774,10793,10658,10909,10581,10542,10446,10137,10291,10523,10465,10504,10600,10620,10890,11141,11353,11933,12087,12512,13053,13632,14520,15138,15486,16239,16721,17436,17996,18305,18575,18614,18536,18672,18305,18343,17996,17455,17629,16528,16258,15370,14694,14366,13574,12937,12512,12164,11315,10639,10040,9635,9770,9500,10195,10060,10176,10118,9982,10079,9925,9673,9731,9307,9114,9171,8747,8515,8283,7916,8148,7627,7569,7492,6932,6738,6526,6217,6063,5657,5561,5638,5406,5541,5348,5406,5522,5271,5406,5252,5174,5368,5310,5483,5657,5773,5792,6198,6430,6989,7530,8496,9422,9982,11044,11817,12917,14134,14829,15601,16007,15968,15061,14462,14462,14539,14636,15293,16297,17069,18343,20004,21317,22900,23827,24658,25642,26280,26337,27419,26820,26955,26337,25739,24445,21974,19386,17223,15640,15215,15717,17069,18730,20081,20699,20950,21047,20622,20429,19850,19869,19000,18305,17957,16915,16606,16084,15524,15235,14694,14308,14115,13188,13072,12917,12435,12222,11315,10678,9963,8998,8650,7800,7492,7279,7221,6835,6951,6951,7202,7009,7009,7260,7028,7202,7279,7202,7376,7434,7492,7588,7434,7434,7453,7202,7183,6951,6719,6642,6333,6178,6140,6178,6352,6178,5966,5908,5657,5715,5734,5445,5503,5290,5039,5290,4788,5097,4865,4479,4692,4557,4344,4363,4093,4093,3958,3707,3707,3398,3282,3243,1,11.0,5.37,inferior
733,810,830,656,810,733,753,849,675,695,656,617,598,617,559,675,579,559,637,424,695,772,868,1081,1274,1544,1930,2104,2877,3552,4441,5097,5561,5966,6333,6565,6796,6565,6526,6275,6121,6005,6178,6256,6854,7047,7414,8032,8109,8727,9268,9480,9925,10272,10427,10639,10542,10755,10929,10851,11160,10581,10813,10542,10427,10600,10542,10542,10890,10697,10890,10851,11122,11469,11836,12126,12975,13284,13941,14752,14926,15698,16297,16934,17455,18073,18575,18652,18768,18382,19000,18614,18479,18382,17764,17610,16412,16239,15544,14771,14578,13593,13130,12609,11971,11199,10620,10118,9905,9654,9654,10156,9982,10253,10060,10098,10098,9982,9616,9886,9307,9422,9114,8573,8650,8515,8187,8032,7762,7607,7337,6951,6738,6487,6410,6101,5657,5657,5580,5425,5522,5599,5599,5657,5290,5445,5368,5329,5599,5348,5464,5850,5754,6140,6275,6545,6989,7511,8496,9345,9886,11160,11991,13130,13999,14906,15601,15988,15698,15215,14462,14404,14404,14945,15524,16219,17339,18536,20313,21163,23074,24136,24812,25874,26569,26666,27129,27129,27110,26415,25739,24484,22167,19251,17108,15872,15331,15601,17030,18730,20043,20699,21163,21163,21085,20583,19850,19927,19077,18401,17706,16934,16567,15988,15447,15138,14617,14366,14134,13632,13207,13053,12589,12280,11431,10987,10060,9056,8689,7955,7492,7337,7067,7028,6989,6912,7221,7183,7067,7086,7086,7337,7337,7414,7492,7453,7453,7607,7414,7395,7472,7163,7086,6893,6874,6661,6430,6294,6275,6217,6256,6121,6043,5947,5734,5599,5831,5483,5329,5194,5174,5194,4865,5020,4730,4518,4692,4672,4286,4421,4074,4035,4093,3784,3784,3417,3224,3282,1,11.0,5.37,inferior
772,830,868,772,868,714,695,888,695,714,695,579,656,559,559,714,559,579,656,521,733,714,849,1081,1197,1544,1930,2124,2935,3591,4441,5039,5503,5908,6256,6449,6661,6565,6410,6333,6101,6140,6198,6275,6835,7067,7337,8071,8341,8669,9191,9577,9925,10233,10291,10600,10562,10755,11006,10755,10967,10755,10851,10813,10195,10427,10542,10755,10736,10697,10813,10890,10967,11199,11778,12087,12744,13053,13671,14520,14829,15524,16451,16915,17397,17764,18459,18710,18710,18324,18788,18575,18459,18170,17648,17474,16470,16219,15215,14482,14250,13400,12995,12589,12087,11238,10678,10176,9944,9731,9809,10137,9905,10311,10021,9886,10079,9847,9635,9905,9191,9210,9114,8592,8534,8206,7916,8071,7646,7492,7472,6893,6758,6449,6275,6024,5715,5561,5715,5406,5368,5522,5406,5464,5406,5329,5387,5174,5406,5271,5406,5638,5638,5870,6256,6410,7028,7453,8380,9268,9828,11064,11894,13168,13902,14984,15601,15891,15756,14926,14617,14366,14404,14655,15293,16239,17397,18479,20101,21085,22553,23827,25024,25720,26337,26492,26917,27033,26801,26415,25430,24098,21974,19618,17088,15679,15157,15679,16895,18575,20158,20699,20796,20738,20738,20545,19811,19869,19000,18150,17687,16799,16567,15988,15852,15215,14636,14327,13902,13555,13439,12917,12473,12126,11218,10813,9925,9326,8496,7800,7337,7202,7067,6951,6989,6796,7202,6989,6893,7202,7086,7202,7279,7163,7260,7511,7492,7665,7395,7434,7337,7105,7105,6893,6565,6623,6487,6256,6256,5966,6178,6043,5908,5870,5619,5676,5580,5561,5406,5059,5097,5252,4730,4904,4885,4711,4730,4634,4305,4402,4151,4112,4016,3630,3784,3437,3321,3243,1,11.0,5.37,inferior
810,810,926,714,926,772,714,926,695,753,714,540,695,656,540,772,579,617,656,424,733,675,753,926,1023,1235,1544,1621,2066,2510,3128,3514,3900,4112,4363,4441,4672,4557,4479,4460,4267,4190,4363,4170,4711,4653,5097,5310,5561,5812,6101,6333,6526,6816,6758,7144,7086,7279,7298,7105,7472,7298,7028,7202,6989,6912,7144,7221,7511,7395,7472,7414,7723,8071,8631,8766,9249,9809,10253,11160,11373,11971,12917,13168,13825,14308,14771,14829,14906,14810,14984,14752,14810,14617,14192,14153,13091,12840,11933,11431,11160,10716,9925,9751,9075,8611,8225,7453,7395,7028,7086,7318,7279,7511,7530,7337,7395,7028,6912,7067,6777,6526,6584,6256,6294,5985,5734,5792,5522,5310,5387,5116,4943,4479,4421,4421,3900,4016,3939,3746,3630,3919,3803,3881,3630,3746,3688,3591,3861,3726,4016,3939,4112,4170,4518,4595,5174,5657,6526,7434,7955,9268,10021,11064,12126,13265,13902,14655,14404,13979,13632,13786,13806,14076,15041,15930,17108,18498,20120,21085,23016,24078,25314,26029,26917,27187,27786,27708,27573,27342,26608,25275,22669,20294,17861,16104,15563,16007,17455,19347,20583,21394,21800,21665,21510,21259,20583,20332,19502,18845,18421,17243,17069,16316,15775,15544,14984,14906,14482,13922,13690,13130,12860,12609,11701,11141,10369,9500,8766,8013,7665,7414,7125,7144,7086,7067,7298,7279,7221,7453,7260,7453,7511,7395,7665,7685,7685,7781,7530,7492,7569,7337,7221,6989,6874,6796,6545,6410,6391,6256,6391,6217,6101,5966,5850,5676,5792,5503,5657,5348,5194,5483,5020,5174,4981,4672,4730,4788,4402,4595,4190,4248,4093,3803,3919,3610,3224,3379,1,11.0,5.37,lado 1
791,772,791,675,849,753,714,868,637,695,656,540,559,579,540,695,540,502,656,463,753,579,695,868,965,1235,1506,1621,2008,2471,3070,3610,3784,4170,4441,4557,4479,4479,4614,4363,4209,4209,4402,4267,4865,4865,4943,5464,5657,5889,6275,6314,6738,6893,7047,7221,7260,7337,7414,7260,7549,7260,7260,7298,6912,7202,7105,7279,7453,7318,7453,7607,7820,8032,8496,8959,9422,9925,10118,11160,11585,12126,12821,13362,14057,14308,14984,14926,14906,14926,15061,14868,14926,14559,14250,14076,13149,12782,12087,11469,11122,10446,9982,9616,9114,8650,8148,7511,7414,7260,7183,7492,7337,7646,7492,7202,7414,7298,7028,7260,6719,6584,6642,6121,6333,5947,5908,5792,5483,5368,5464,4981,4846,4634,4479,4499,3958,3900,3939,3668,3803,3746,3784,3861,3610,3861,3688,3707,3881,3649,3803,4170,4016,4267,4479,4518,5136,5908,6603,7376,7994,9191,10118,11122,12242,13226,14288,14597,14636,13979,13748,13748,13864,14134,15022,16142,17146,18305,20255,21259,23055,24445,25275,26492,26801,27187,27844,27882,27902,27361,26589,25121,22939,20313,17996,16239,15698,16065,17223,19193,20854,21626,21568,21703,21472,21259,20622,20332,19560,18845,18459,17571,16992,16316,15988,15524,15177,14868,14520,13979,13786,13207,12744,12609,11817,11083,10407,9519,8766,8071,7453,7414,7241,7067,7337,7028,7376,7183,7202,7356,7260,7298,7646,7414,7607,7530,7723,7762,7569,7665,7511,7376,7492,7105,6951,6816,6372,6565,6352,6275,6430,6410,6140,6101,5870,5908,5947,5657,5638,5348,5097,5425,5116,5136,5020,4634,4788,4634,4402,4518,4151,4112,4054,3823,3900,3552,3340,3321,1,11.0,5.37,lado 1
656,695,733,579,695,656,617,733,559,617,540,463,521,559,463,656,463,463,482,366,617,540,598,695,810,1004,1235,1274,1641,1930,2317,2819,2857,3205,3398,3437,3494,3591,3398,3552,3321,3282,3166,3282,3688,3823,3823,4325,4402,4634,4711,4827,5329,5329,5252,5483,5522,5638,5734,5483,5676,5561,5503,5638,5348,5483,5561,5638,5908,5676,5638,5792,5908,6217,6526,6681,7105,7298,7800,8496,8592,9152,9751,9982,10504,10813,10967,11122,11238,11044,11353,11160,11218,11006,10581,10446,9654,9654,9114,8515,8496,7839,7569,7356,6796,6487,6178,5638,5599,5445,5406,5734,5483,5754,5638,5599,5792,5561,5406,5503,5097,5097,5116,4885,4865,4576,4518,4402,4286,4132,4170,3900,3784,3572,3398,3321,3108,3012,3089,2780,2935,2954,2877,3012,2857,2973,2915,2896,2992,2877,3031,3243,3089,3340,3591,3630,4132,4518,5020,5638,6043,6989,7569,8496,9365,10156,10736,11199,11276,10851,10755,10427,10600,10736,11682,12280,13168,14366,15698,16451,18112,18961,19637,20467,21085,21414,21723,21935,21935,21259,20738,19772,18150,15930,13748,12609,12203,12473,13671,15138,16142,16953,17069,16915,16683,16683,16181,15910,15486,14906,14597,13593,13304,12937,12551,12396,11933,11662,11373,11044,10697,10600,10156,9963,9307,8727,8496,7337,6874,6256,6005,5870,5792,5734,5638,5522,5850,5754,5638,5947,5812,5812,5908,5870,6043,6063,6024,6333,5947,5927,6024,5870,5812,5638,5580,5406,5174,5097,5039,5020,5194,5001,5020,4943,4576,4557,4711,4479,4441,4286,4190,4344,3939,4132,3939,3707,3861,3803,3533,3630,3398,3398,3321,3031,3166,2819,2703,2703,1,11.0,5.37,lado 1
